,n_embd,n_head,block_size,n_layer,mlp_expansion_factor,n_cols,MAC NUM,Wmem Depth,Cache Depth,best_val_loss,perplexity,Power (W),Area (um^2),Clock Period (ns) Entered,Clock_Min_Period,F_max (MHz),Clock Slack (ns),TTFT (ms),TPOT (ms),Throughput (tokens/s),Energy per token (mJ/token),EDP (mJ * ms),EADP (mJ * ms * um^2)
885,512.0,4.0,256.0,17.0,6.0,4,16,4096,1024,3.897437,49.27599275151435,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,533.7308273777779,502.5581863822223,1.9898193425098178,656.1399681406294,3.50202128071327e-07,63.74378711998058
886,512.0,4.0,256.0,17.0,6.0,4,32,2048,512,3.897437,49.27599275151435,1.632,183938147.584,4,5.879,170.0969552645008,-2.188,278.36923904,481.34680917333327,2.0775041631986793,785.5579925708797,2.1867518061374582e-07,40.22270764468903
887,512.0,4.0,256.0,17.0,6.0,8,8,4096,1024,3.897437,49.27599275151435,1.5456,183555860.9408,4,4.14,241.54589371980677,-0.358,374.11880959999996,349.85553920000007,2.858322615919296,540.7367213875201,2.022997785125059e-07,37.133310012996176
888,512.0,4.0,256.0,17.0,6.0,8,16,2048,512,3.897437,49.27599275151435,1.8688,185568751.4624,4,3.931,254.3881963876876,-0.138,187.34845496888892,321.8530884266667,3.1070076253993975,601.4790516517547,1.1268617102310877e-07,20.91103206383677
889,512.0,4.0,256.0,17.0,6.0,16,4,4096,1024,3.897437,49.27599275151435,1.984,186485270.4768,4,4.106,243.54603019970776,-0.322,376.1291628088888,346.9823294577778,2.8819911422079607,688.4129416442312,2.5893218340744914e-07,48.287038257886536
890,512.0,4.0,256.0,17.0,6.0,16,8,2048,512,3.897437,49.27599275151435,2.3424,188645422.2336,4,3.985,250.94102885821832,-0.195,192.3885738666667,326.27437226666666,3.0649051381292427,764.26508959744,1.4703587064373172e-07,27.73764390107176
891,512.0,4.0,256.0,17.0,6.0,32,4,2048,512,3.897437,49.27599275151435,3.3024,194773619.6608,4,4.047,247.09661477637758,-0.26,200.3916117333333,331.3506611199999,3.0179508217062105,1094.2524232826877,2.1927900674472345e-07,42.70976585929476
892,512.0,4.0,256.0,17.0,6.0,2,32,4096,1024,3.897437,49.27599275151435,0.952,181208459.5968,5,10.488,95.34706331045004,-6.04,938.0303121066665,886.3006993066667,1.128285243126038,843.7582657399468,7.914708293546219e-07,143.42120980315278
893,512.0,4.0,256.0,17.0,6.0,4,16,4096,1024,3.897437,49.27599275151435,1.0496,182019987.9168,5,6.137,162.94606485253382,-1.46,550.7829304888888,518.614358471111,1.9282150285002264,544.3376306512781,2.9981187538548936e-07,54.57175393497992
894,512.0,4.0,256.0,17.0,6.0,4,32,2048,512,3.897437,49.27599275151435,1.3072,183938147.584,5,6.069,164.77179106936893,-1.388,287.36569344000003,496.90317824,2.012464487633059,649.5518345953278,1.8665891337371057e-07,34.33369475600264
895,512.0,4.0,256.0,17.0,6.0,8,8,4096,1024,3.897437,49.27599275151435,1.2416,183555860.9408,5,4.33,230.94688221709006,0.442,391.28851342222225,365.911711288889,2.7328996835810355,454.3159807362846,1.7776862472625975e-07,32.6304729598906
896,512.0,4.0,256.0,17.0,6.0,8,16,2048,512,3.897437,49.27599275151435,1.4976,185568751.4624,5,4.07,245.7002457002457,0.716,193.97308871111113,333.2338005333333,3.0008960627629078,499.05093967871994,9.68024521936637e-08,17.963510192076836
897,512.0,4.0,256.0,17.0,6.0,16,4,4096,1024,3.897437,49.27599275151435,1.5936,186485270.4768,5,4.106,243.54603019970776,0.678,376.1291628088888,346.9823294577778,2.8819911422079607,552.9510402239147,2.0798101183372524e-07,38.78539524585079
898,512.0,4.0,256.0,17.0,6.0,16,8,2048,512,3.897437,49.27599275151435,1.8816,188645422.2336,5,4.156,240.61597690086623,0.626,200.64414378666666,340.27510442666664,2.938798598519017,640.261636489216,1.2846474785282876e-07,24.23428660082984
899,512.0,4.0,256.0,17.0,6.0,32,4,2048,512,3.897437,49.27599275151435,2.6496,194773619.6608,5,4.193,238.49272597185788,0.587,207.62096071111114,343.30450261333334,2.9128659612318226,909.6196101242881,1.8885609733567105e-07,36.78418567308102
900,512.0,4.0,256.0,17.0,6.0,2,32,4096,1024,3.897437,49.27599275151435,0.7984,181208459.5968,6,10.678,93.65049634763064,-5.24,955.0236148622224,902.3568713955558,1.1082089932483503,720.4417261222117,6.880388615788138e-07,124.67846224943274
901,512.0,4.0,256.0,17.0,6.0,4,16,4096,1024,3.897437,49.27599275151435,0.8784,182019987.9168,6,6.327,158.052789631737,-0.66,567.8350336,534.67053056,1.870310673290009,469.654594043904,2.6668633218931456e-07,48.54224296267474
902,512.0,4.0,256.0,17.0,6.0,4,32,2048,512,3.897437,49.27599275151435,1.0944,183938147.584,6,6.259,159.76993129892952,-0.588,296.36214784000003,512.4595473066668,1.9513735381762312,560.8357285724162,1.6621048110513254e-07,30.57244800352351
903,512.0,4.0,256.0,17.0,6.0,8,8,4096,1024,3.897437,49.27599275151435,1.0368,183555860.9408,6,4.52,221.23893805309737,1.242,408.45821724444437,381.9678833777778,2.6180211570588243,396.02430148608005,1.6175938017048062e-07,29.69188229244274
904,512.0,4.0,256.0,17.0,6.0,8,16,2048,512,3.897437,49.27599275151435,1.2544,185568751.4624,6,4.26,234.7417840375587,1.516,203.0283434666667,348.79016959999996,2.8670532806208997,437.52238874624,8.882944581672809e-08,16.483969353307142
905,512.0,4.0,256.0,17.0,6.0,16,4,4096,1024,3.897437,49.27599275151435,1.3312,186485270.4768,6,4.106,243.54603019970776,1.678,376.1291628088888,346.9823294577778,2.8819911422079607,461.9028769741938,1.737351424153207e-07,32.39904502464645
906,512.0,4.0,256.0,17.0,6.0,16,8,2048,512,3.897437,49.27599275151435,1.568,188645422.2336,6,4.346,230.09664058904738,1.426,209.81699925333334,355.8314734933333,2.8103191383904815,557.9437504375468,1.1706608346895674e-07,22.083980745235205
907,512.0,4.0,256.0,17.0,6.0,32,4,2048,512,3.897437,49.27599275151435,2.2144,194773619.6608,6,4.383,228.15423226100845,1.387,217.02901759999995,358.86087168,2.786595248789649,794.6615142481921,1.724646077618135e-07,33.59155591714852
908,512.0,4.0,256.0,18.0,6.0,2,32,4096,1024,3.886691,48.74930787952519,1.576,181208459.5968,3,10.108,98.93153937475266,-7.64,957.2227481600002,904.4347289600001,1.1056629826122326,1425.3891328409602,1.3644149029354237e-06,247.2435228118455
909,512.0,4.0,256.0,18.0,6.0,4,16,4096,1024,3.886691,48.74930787952519,1.728,182019987.9168,3,5.757,173.70158068438423,-3.06,547.0715904000001,515.11977984,1.941296061880224,890.1269795635201,4.869631823677633e-07,88.63703257050675
910,512.0,4.0,256.0,18.0,6.0,4,32,2048,512,3.886691,48.74930787952519,2.16,183938147.584,3,5.689,175.77781683951486,-2.988,285.21824256,493.18987776,2.0276166342704784,1065.2901359616003,3.0384018039547107e-07,55.88779994353134
911,512.0,4.0,256.0,18.0,6.0,8,8,4096,1024,3.886691,48.74930787952519,2.0512,183555860.9408,3,3.955,252.84450063211125,-1.163,378.4245248,353.88200960000006,2.825800613968255,725.8827780915201,2.7469184535978736e-07,50.42129816843287
912,512.0,4.0,256.0,18.0,6.0,8,16,2048,512,3.886691,48.74930787952519,2.4832,185568751.4624,3,3.931,254.3881963876876,-1.138,198.36895232000003,340.78562304,2.9343960906549866,846.238859132928,1.6786751589867103e-07,31.150965336410962
913,512.0,4.0,256.0,18.0,6.0,16,4,4096,1024,3.886691,48.74930787952519,2.6368,186485270.4768,3,4.106,243.54603019970776,-1.322,398.25440767999993,367.39305472000007,2.721880523196407,968.7420066856962,3.858057740673465e-07,71.9470941284603
914,512.0,4.0,256.0,18.0,6.0,16,8,2048,512,3.886691,48.74930787952519,3.1168,188645422.2336,3,3.985,250.94102885821832,-1.195,203.70554880000003,345.4669824,2.894632630455396,1076.75149074432,2.1934025334328985e-07,41.37753470476971
915,512.0,4.0,256.0,18.0,6.0,32,4,2048,512,3.886691,48.74930787952519,4.3904,194773619.6608,3,4.047,247.09661477637758,-1.26,212.17935359999993,350.84187648,2.8502868871669764,1540.336174497792,3.268275338316382e-07,63.65738176920075
916,512.0,4.0,256.0,18.0,6.0,2,32,4096,1024,3.886691,48.74930787952519,1.184,181208459.5968,4,10.298,97.10623422023694,-6.84,975.2156569600002,921.4353817599999,1.085263296586177,1090.9794920038398,1.0639402820244118e-06,192.79497960862864
917,512.0,4.0,256.0,18.0,6.0,4,16,4096,1024,3.886691,48.74930787952519,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,565.1267584000001,532.12043264,1.879273823481495,694.7364368547841,3.926141505021104e-07,71.46362293035884
918,512.0,4.0,256.0,18.0,6.0,4,32,2048,512,3.886691,48.74930787952519,1.632,183938147.584,4,5.879,170.0969552645008,-2.188,294.74390016,509.6613273599999,1.9620872652431969,831.7672862515199,2.451583339752721e-07,45.093969816191155
919,512.0,4.0,256.0,18.0,6.0,8,8,4096,1024,3.886691,48.74930787952519,1.5456,183555860.9408,4,4.14,241.54589371980677,-0.358,396.12579839999995,370.4352768000001,2.6995269150348906,572.5447638220802,2.267997516887609e-07,41.63042368239017
920,512.0,4.0,256.0,18.0,6.0,8,16,2048,512,3.886691,48.74930787952519,1.8688,185568751.4624,4,3.931,254.3881963876876,-0.138,198.36895232000003,340.78562304,2.9343960906549866,636.8601723371521,1.2633328516085553e-07,23.443509995443303
921,512.0,4.0,256.0,18.0,6.0,16,4,4096,1024,3.886691,48.74930787952519,1.984,186485270.4768,4,4.106,243.54603019970776,-0.322,398.25440767999993,367.39305472000007,2.721880523196407,728.9078205644801,2.902907523322267e-07,54.13494946558906
922,512.0,4.0,256.0,18.0,6.0,16,8,2048,512,3.886691,48.74930787952519,2.3424,188645422.2336,4,3.985,250.94102885821832,-0.195,203.70554880000003,345.4669824,2.894632630455396,809.2218595737601,1.6484298300542933e-07,31.096874131305363
923,512.0,4.0,256.0,18.0,6.0,32,4,2048,512,3.886691,48.74930787952519,3.3024,194773619.6608,4,4.047,247.09661477637758,-0.26,212.17935359999993,350.84187648,2.8502868871669764,1158.620212887552,2.458352878383751e-07,47.88222885263497
924,512.0,4.0,256.0,18.0,6.0,2,32,4096,1024,3.886691,48.74930787952519,0.952,181208459.5968,5,10.488,95.34706331045004,-6.04,993.2085657599999,938.4360345600002,1.0656027296190358,893.3911049011201,8.873236979615832e-07,160.79056047135472
925,512.0,4.0,256.0,18.0,6.0,4,16,4096,1024,3.886691,48.74930787952519,1.0496,182019987.9168,5,6.137,162.94606485253382,-1.46,583.1819264,549.1210854399999,1.821091971361325,576.357491277824,3.361212720584726e-07,61.18078987866263
926,512.0,4.0,256.0,18.0,6.0,4,32,2048,512,3.886691,48.74930787952519,1.3072,183938147.584,5,6.069,164.77179106936893,-1.388,304.26955776,526.1327769599999,1.9006609049867778,687.7607660421119,2.092646641283122e-07,38.491754674549675
927,512.0,4.0,256.0,18.0,6.0,8,8,4096,1024,3.886691,48.74930787952519,1.2416,183555860.9408,5,4.33,230.94688221709006,0.442,414.3054848,387.4359296000001,2.581071923382089,481.04045019136015,1.992976969249417e-07,36.582260342576305
928,512.0,4.0,256.0,18.0,6.0,8,16,2048,512,3.886691,48.74930787952519,1.4976,185568751.4624,5,4.07,245.7002457002457,0.716,205.38327040000004,352.8357888,2.8341796148316347,528.40687730688,1.0852593256313857e-07,20.139021807034243
929,512.0,4.0,256.0,18.0,6.0,16,4,4096,1024,3.886691,48.74930787952519,1.5936,186485270.4768,5,4.106,243.54603019970776,0.678,398.25440767999993,367.39305472000007,2.721880523196407,585.477572001792,2.3316902364749824e-07,43.48258844171508
930,512.0,4.0,256.0,18.0,6.0,16,8,2048,512,3.886691,48.74930787952519,1.8816,188645422.2336,5,4.156,240.61597690086623,0.626,212.44674048000002,360.29128704,2.7755320097124048,677.9240856944639,1.4402276229867306e-07,27.169234805082585
931,512.0,4.0,256.0,18.0,6.0,32,4,2048,512,3.886691,48.74930787952519,2.6496,194773619.6608,5,4.193,238.49272597185788,0.587,219.83395840000003,363.49888512,2.7510400744967214,963.126646013952,2.1172794303376266e-07,41.23901784802162
932,512.0,4.0,256.0,18.0,6.0,2,32,4096,1024,3.886691,48.74930787952519,0.7984,181208459.5968,6,10.678,93.65049634763064,-5.24,1011.2014745600002,955.4366873600002,1.0466418269567754,762.820651188224,7.713653673063517e-07,139.77792999590383
933,512.0,4.0,256.0,18.0,6.0,4,16,4096,1024,3.886691,48.74930787952519,0.8784,182019987.9168,6,6.327,158.052789631737,-0.66,601.2370944,566.12173824,1.7664045247738975,497.28133487001594,2.989839848766018e-07,54.42106131455577
934,512.0,4.0,256.0,18.0,6.0,4,32,2048,512,3.886691,48.74930787952519,1.0944,183938147.584,6,6.259,159.76993129892952,-0.588,313.79521536000004,542.60422656,1.8429638971664406,593.8260655472642,1.8633977812478524e-07,34.27499360948656
935,512.0,4.0,256.0,18.0,6.0,8,8,4096,1024,3.886691,48.74930787952519,1.0368,183555860.9408,6,4.52,221.23893805309737,1.242,432.4851711999999,404.4365824000001,2.4725755372222227,419.3198486323201,1.8134961652330702e-07,33.28778499221955
936,512.0,4.0,256.0,18.0,6.0,8,16,2048,512,3.886691,48.74930787952519,1.2544,185568751.4624,6,4.26,234.7417840375587,1.516,214.97118720000003,369.3072384,2.7077725428086272,463.25899984896,9.958733717861557e-08,18.480297821700738
937,512.0,4.0,256.0,18.0,6.0,16,4,4096,1024,3.886691,48.74930787952519,1.3312,186485270.4768,6,4.106,243.54603019970776,1.678,398.25440767999993,367.39305472000007,2.721880523196407,489.0736344432641,1.9477573059710693e-07,36.32280480271781
938,512.0,4.0,256.0,18.0,6.0,16,8,2048,512,3.886691,48.74930787952519,1.568,188645422.2336,6,4.346,230.09664058904738,1.426,222.15917568,376.76273663999996,2.654190297368788,590.76397105152,1.3124363683024908e-07,24.758511285315592
939,512.0,4.0,256.0,18.0,6.0,32,4,2048,512,3.886691,48.74930787952519,2.2144,194773619.6608,6,4.383,228.15423226100845,1.387,229.7954304,379.97033472000004,2.6317844016346688,841.406309203968,1.933513249648013e-07,37.659737429605954
940,512.0,8.0,256.0,17.0,6.0,1,32,4096,1024,3.912747,50.036212835959226,1.576,181208459.5968,3,10.108,98.93153937475266,-7.64,904.0437065955557,854.1883551288889,1.170701981589423,1346.2008476831288,1.2170244041615349e-06,220.53511756982508
941,512.0,8.0,256.0,17.0,6.0,2,16,4096,1024,3.912747,50.036212835959226,1.728,182019987.9168,3,5.757,173.70158068438423,-3.06,516.6787242666667,486.50201429333333,2.0554899478731783,840.6754806988799,4.343591348897641e-07,79.06204448418656
942,512.0,8.0,256.0,17.0,6.0,2,32,2048,512,3.912747,50.036212835959226,2.16,183938147.584,3,5.689,175.77781683951486,-2.988,269.37278464,465.7904401066667,2.1468882009922714,1006.1073506304001,2.710179386860838e-07,49.85053760395235
943,512.0,8.0,256.0,17.0,6.0,4,8,4096,1024,3.912747,50.036212835959226,2.0512,183555860.9408,3,3.955,252.84450063211125,-1.163,357.4009400888889,334.22189795555556,2.9920241794957994,685.5559570864357,2.450183435462301e-07,44.97455299591697
944,512.0,8.0,256.0,17.0,6.0,4,16,2048,512,3.912747,50.036212835959226,2.4832,185568751.4624,3,3.931,254.3881963876876,-1.138,187.34845496888892,321.8530884266667,3.1070076253993975,799.2255891810987,1.497336793046788e-07,27.785891920440644
945,512.0,8.0,256.0,17.0,6.0,8,4,4096,1024,3.912747,50.036212835959226,2.6368,186485270.4768,3,4.106,243.54603019970776,-1.322,376.1291628088888,346.9823294577778,2.8819911422079607,914.9230063142685,3.441292243995775e-07,64.17503149112662
946,512.0,8.0,256.0,17.0,6.0,8,8,2048,512,3.912747,50.036212835959226,3.1168,188645422.2336,3,3.985,250.94102885821832,-1.195,192.3885738666667,326.27437226666666,3.0649051381292427,1016.9319634807467,1.9564609017349007e-07,36.907739289131015
947,512.0,8.0,256.0,17.0,6.0,16,4,2048,512,3.912747,50.036212835959226,4.3904,194773619.6608,3,4.047,247.09661477637758,-1.26,200.3916117333333,331.3506611199999,3.0179508217062105,1454.7619425812477,2.9152209036217103e-07,56.78081275092287
948,512.0,8.0,256.0,17.0,6.0,1,32,4096,1024,3.912747,50.036212835959226,1.184,181208459.5968,4,10.298,97.10623422023694,-6.84,921.0370093511112,870.2445272177777,1.1491023140324228,1030.3695202258486,9.49008461435355e-07,171.96836144102986
949,512.0,8.0,256.0,17.0,6.0,2,16,4096,1024,3.912747,50.036212835959226,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,533.7308273777779,502.5581863822223,1.9898193425098178,656.1399681406294,3.50202128071327e-07,63.74378711998058
950,512.0,8.0,256.0,17.0,6.0,2,32,2048,512,3.912747,50.036212835959226,1.632,183938147.584,4,5.879,170.0969552645008,-2.188,278.36923904,481.34680917333327,2.0775041631986793,785.5579925708797,2.1867518061374582e-07,40.22270764468903
951,512.0,8.0,256.0,17.0,6.0,4,8,4096,1024,3.912747,50.036212835959226,1.5456,183555860.9408,4,4.14,241.54589371980677,-0.358,374.11880959999996,349.85553920000007,2.858322615919296,540.7367213875201,2.022997785125059e-07,37.133310012996176
952,512.0,8.0,256.0,17.0,6.0,4,16,2048,512,3.912747,50.036212835959226,1.8688,185568751.4624,4,3.931,254.3881963876876,-0.138,187.34845496888892,321.8530884266667,3.1070076253993975,601.4790516517547,1.1268617102310877e-07,20.91103206383677
953,512.0,8.0,256.0,17.0,6.0,8,4,4096,1024,3.912747,50.036212835959226,1.984,186485270.4768,4,4.106,243.54603019970776,-0.322,376.1291628088888,346.9823294577778,2.8819911422079607,688.4129416442312,2.5893218340744914e-07,48.287038257886536
954,512.0,8.0,256.0,17.0,6.0,8,8,2048,512,3.912747,50.036212835959226,2.3424,188645422.2336,4,3.985,250.94102885821832,-0.195,192.3885738666667,326.27437226666666,3.0649051381292427,764.26508959744,1.4703587064373172e-07,27.73764390107176
955,512.0,8.0,256.0,17.0,6.0,16,4,2048,512,3.912747,50.036212835959226,3.3024,194773619.6608,4,4.047,247.09661477637758,-0.26,200.3916117333333,331.3506611199999,3.0179508217062105,1094.2524232826877,2.1927900674472345e-07,42.70976585929476
956,512.0,8.0,256.0,17.0,6.0,1,32,4096,1024,3.912747,50.036212835959226,0.952,181208459.5968,5,10.488,95.34706331045004,-6.04,938.0303121066665,886.3006993066667,1.128285243126038,843.7582657399468,7.914708293546219e-07,143.42120980315278
957,512.0,8.0,256.0,17.0,6.0,2,16,4096,1024,3.912747,50.036212835959226,1.0496,182019987.9168,5,6.137,162.94606485253382,-1.46,550.7829304888888,518.614358471111,1.9282150285002264,544.3376306512781,2.9981187538548936e-07,54.57175393497992
958,512.0,8.0,256.0,17.0,6.0,2,32,2048,512,3.912747,50.036212835959226,1.3072,183938147.584,5,6.069,164.77179106936893,-1.388,287.36569344000003,496.90317824,2.012464487633059,649.5518345953278,1.8665891337371057e-07,34.33369475600264
959,512.0,8.0,256.0,17.0,6.0,4,8,4096,1024,3.912747,50.036212835959226,1.2416,183555860.9408,5,4.33,230.94688221709006,0.442,391.28851342222225,365.911711288889,2.7328996835810355,454.3159807362846,1.7776862472625975e-07,32.6304729598906
960,512.0,8.0,256.0,17.0,6.0,4,16,2048,512,3.912747,50.036212835959226,1.4976,185568751.4624,5,4.07,245.7002457002457,0.716,193.97308871111113,333.2338005333333,3.0008960627629078,499.05093967871994,9.68024521936637e-08,17.963510192076836
961,512.0,8.0,256.0,17.0,6.0,8,4,4096,1024,3.912747,50.036212835959226,1.5936,186485270.4768,5,4.106,243.54603019970776,0.678,376.1291628088888,346.9823294577778,2.8819911422079607,552.9510402239147,2.0798101183372524e-07,38.78539524585079
962,512.0,8.0,256.0,17.0,6.0,8,8,2048,512,3.912747,50.036212835959226,1.8816,188645422.2336,5,4.156,240.61597690086623,0.626,200.64414378666666,340.27510442666664,2.938798598519017,640.261636489216,1.2846474785282876e-07,24.23428660082984
963,512.0,8.0,256.0,17.0,6.0,16,4,2048,512,3.912747,50.036212835959226,2.6496,194773619.6608,5,4.193,238.49272597185788,0.587,207.62096071111114,343.30450261333334,2.9128659612318226,909.6196101242881,1.8885609733567105e-07,36.78418567308102
