Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
1863,960,6,4.356,1.415,1.415,2048,4096,8,5.771,40,0.5,False,0.0356,6854574.192,25747,2375,23372,0.0167,3.27e-06,3.01e-08,0.0167,2.36e-05,5.01e-05,4.51e-08,7.38e-05,26300,26978,3331,4009,25747,6854574.192,0,0,0,31
1864,961,3,5.466,-2.753,-2.753,2048,4096,16,2.713,40,0.5,False,0.121,13606277.2224,35766,3348,32418,0.0469,8.93e-06,4.08e-08,0.0469,5.62e-05,0.000127,5.78e-08,0.000183,36871,37933,5138,6200,35766,13606277.2224,0,0,0,45
1865,962,4,5.466,-1.753,-1.753,2048,4096,16,3.713,40,0.5,False,0.091,13606277.2224,35766,3348,32418,0.0352,6.7e-06,4.08e-08,0.0352,4.21e-05,9.52e-05,5.78e-08,0.000137,36871,37933,5138,6200,35766,13606277.2224,0,0,0,44
1866,963,5,5.466,-0.753,-0.753,2048,4096,16,4.713,40,0.5,False,0.0731,13606277.2224,35766,3348,32418,0.0281,5.36e-06,4.08e-08,0.0281,3.37e-05,7.62e-05,5.78e-08,0.00011,36871,37933,5138,6200,35766,13606277.2224,0,0,0,45
1867,964,6,5.466,0.247,0.247,2048,4096,16,5.713,40,0.5,False,0.0613,13606277.2224,35766,3348,32418,0.0234,4.47e-06,4.08e-08,0.0235,2.81e-05,6.35e-05,5.78e-08,9.16e-05,36871,37933,5138,6200,35766,13606277.2224,0,0,0,45
1868,965,3,9.649,-7.157,-7.157,2048,4096,32,2.491999999999999,40,0.5,False,0.221,27110998.2944,55963,5293,50670,0.0738,1.45e-05,6.24e-08,0.0738,7.85e-05,0.000183,8.7e-08,0.000262,58172,60002,8748,10578,55963,27110998.2944,0,0,0,70
1869,966,4,9.649,-6.157,-6.157,2048,4096,32,3.491999999999999,40,0.5,False,0.167,27110998.2944,55963,5293,50670,0.0553,1.09e-05,6.24e-08,0.0554,5.88e-05,0.000138,8.7e-08,0.000197,58172,60002,8748,10578,55963,27110998.2944,0,0,0,71
187,967,6,3.99,1.8,1.8,128,256,16,5.79,40,0.5,False,0.0262,1264619.504,34102,3324,30778,0.0233,4.33e-06,4.05e-08,0.0233,2.72e-05,5.53e-05,5.56e-08,8.26e-05,34091,35153,3938,5000,34102,1264619.504,0,0,0,41
1870,968,5,9.649,-5.157,-5.157,2048,4096,32,4.491999999999999,40,0.5,False,0.134,27110998.2944,55963,5293,50670,0.0443,8.68e-06,6.24e-08,0.0443,4.71e-05,0.00011,8.7e-08,0.000157,58172,60002,8748,10578,55963,27110998.2944,0,0,0,71
1871,969,6,9.649,-4.157,-4.157,2048,4096,32,5.491999999999999,40,0.5,False,0.112,27110998.2944,55963,5293,50670,0.0369,7.23e-06,6.24e-08,0.0369,3.92e-05,9.17e-05,8.7e-08,0.000131,58172,60002,8748,10578,55963,27110998.2944,0,0,0,71
1872,970,3,4.079,-1.294,-1.294,2560,4096,4,2.7849999999999997,40,0.5,False,0.046,3751868.2956,19638,1833,17805,0.0259,5.19e-06,2.39e-08,0.0259,4e-05,8.18e-05,3.67e-08,0.000122,19946,20432,2400,2886,19638,3751868.2956,0,0,0,25
1873,971,4,4.079,-0.294,-0.294,2560,4096,4,3.7849999999999997,40,0.5,False,0.0346,3751868.2956,19638,1833,17805,0.0194,3.89e-06,2.39e-08,0.0194,3e-05,6.14e-05,3.67e-08,9.14e-05,19946,20432,2400,2886,19638,3751868.2956,0,0,0,25
1874,972,5,4.079,0.706,0.706,2560,4096,4,4.785,40,0.5,False,0.0278,3751868.2956,19638,1833,17805,0.0155,3.11e-06,2.39e-08,0.0155,2.4e-05,4.91e-05,3.67e-08,7.31e-05,19946,20432,2400,2886,19638,3751868.2956,0,0,0,24
1875,973,6,4.079,1.706,1.706,2560,4096,4,5.785,40,0.5,False,0.0232,3751868.2956,19638,1833,17805,0.013,2.59e-06,2.39e-08,0.013,2e-05,4.09e-05,3.67e-08,6.1e-05,19946,20432,2400,2886,19638,3751868.2956,0,0,0,26
1876,974,3,3.994,-1.204,-1.204,2560,4096,8,2.79,40,0.5,False,0.0735,7410151.836,25258,2377,22881,0.0334,6.6e-06,3.01e-08,0.0335,4.63e-05,9.87e-05,4.38e-08,0.000145,25873,26551,3399,4077,25258,7410151.836,0,0,0,32
1877,975,4,4.022,-0.233,-0.233,2560,4096,8,3.789,40,0.5,False,0.0553,7410151.836,25258,2377,22881,0.0251,4.95e-06,3.01e-08,0.0251,3.47e-05,7.41e-05,4.38e-08,0.000109,25873,26551,3399,4077,25258,7410151.836,0,0,0,32
1878,976,5,4.212,0.567,0.567,2560,4096,8,4.779,40,0.5,False,0.0445,7410151.836,25258,2377,22881,0.0201,3.96e-06,3.01e-08,0.0201,2.78e-05,5.92e-05,4.38e-08,8.71e-05,25873,26551,3399,4077,25258,7410151.836,0,0,0,32
1879,977,6,4.402,1.367,1.367,2560,4096,8,5.769,40,0.5,False,0.0372,7410151.836,25258,2377,22881,0.0167,3.3e-06,3.01e-08,0.0167,2.31e-05,4.94e-05,4.38e-08,7.26e-05,25873,26551,3399,4077,25258,7410151.836,0,0,0,32
188,978,3,3.827,-1.028,-1.028,128,256,32,2.799,40,0.5,False,0.0848,2429878.7136,53023,5271,47752,0.0735,1.42e-05,6.21e-08,0.0735,7.4e-05,0.000151,8.24e-08,0.000225,53000,54830,6398,8228,53023,2429878.7136,0,0,0,60
1880,979,3,5.772,-3.076,-3.076,2560,4096,16,2.696,40,0.5,False,0.127,14723289.3776,36328,3348,32980,0.0469,9.17e-06,4.08e-08,0.0469,5.73e-05,0.00013,5.96e-08,0.000187,37557,38619,5268,6330,36328,14723289.3776,0,0,0,44
1881,980,4,5.772,-2.076,-2.076,2560,4096,16,3.696,40,0.5,False,0.0956,14723289.3776,36328,3348,32980,0.0352,6.87e-06,4.08e-08,0.0352,4.29e-05,9.74e-05,5.96e-08,0.00014,37557,38619,5268,6330,36328,14723289.3776,0,0,0,44
1882,981,5,5.772,-1.076,-1.076,2560,4096,16,4.696,40,0.5,False,0.0769,14723289.3776,36328,3348,32980,0.0281,5.5e-06,4.08e-08,0.0281,3.44e-05,7.79e-05,5.96e-08,0.000112,37557,38619,5268,6330,36328,14723289.3776,0,0,0,46
1883,982,6,5.772,-0.076,-0.076,2560,4096,16,5.696000000000001,40,0.5,False,0.0644,14723289.3776,36328,3348,32980,0.0234,4.58e-06,4.08e-08,0.0235,2.86e-05,6.49e-05,5.96e-08,9.36e-05,37557,38619,5268,6330,36328,14723289.3776,0,0,0,45
1884,983,3,9.649,-7.157,-7.157,2560,4096,32,2.491999999999999,40,0.5,False,0.234,29341559.2832,56031,5293,50738,0.0738,1.41e-05,6.24e-08,0.0738,7.89e-05,0.000186,8.66e-08,0.000265,58488,60318,9006,10836,56031,29341559.2832,0,0,0,73
1885,984,4,9.649,-6.157,-6.157,2560,4096,32,3.491999999999999,40,0.5,False,0.176,29341559.2832,56031,5293,50738,0.0553,1.06e-05,6.24e-08,0.0554,5.92e-05,0.00014,8.66e-08,0.000199,58488,60318,9006,10836,56031,29341559.2832,0,0,0,73
1886,985,5,9.649,-5.157,-5.157,2560,4096,32,4.491999999999999,40,0.5,False,0.142,29341559.2832,56031,5293,50738,0.0443,8.44e-06,6.24e-08,0.0443,4.73e-05,0.000112,8.66e-08,0.000159,58488,60318,9006,10836,56031,29341559.2832,0,0,0,72
1887,986,6,9.649,-4.157,-4.157,2560,4096,32,5.491999999999999,40,0.5,False,0.119,29341559.2832,56031,5293,50738,0.0369,7.04e-06,6.24e-08,0.0369,3.94e-05,9.31e-05,8.66e-08,0.000133,58488,60318,9006,10836,56031,29341559.2832,0,0,0,73
1888,987,3,4.103,-1.319,-1.319,3072,4096,4,2.784,40,0.5,False,0.0475,4030297.732,19632,1833,17799,0.0259,5.11e-06,2.39e-08,0.0259,3.97e-05,8.19e-05,3.66e-08,0.000122,19971,20457,2436,2922,19632,4030297.732,0,0,0,25
1889,988,4,4.103,-0.319,-0.319,3072,4096,4,3.784,40,0.5,False,0.0358,4030297.732,19632,1833,17799,0.0194,3.83e-06,2.39e-08,0.0194,2.98e-05,6.14e-05,3.66e-08,9.12e-05,19971,20457,2436,2922,19632,4030297.732,0,0,0,25
189,989,4,3.827,-0.028,-0.028,128,256,32,3.799,40,0.5,False,0.0637,2429878.7136,53023,5271,47752,0.0551,1.07e-05,6.21e-08,0.0551,5.55e-05,0.000113,8.24e-08,0.000169,53000,54830,6398,8228,53023,2429878.7136,0,0,0,61
1890,990,5,4.135,0.647,0.647,3072,4096,4,4.782,40,0.5,False,0.0287,4030297.732,19632,1833,17799,0.0155,3.07e-06,2.39e-08,0.0155,2.38e-05,4.91e-05,3.66e-08,7.3e-05,19971,20457,2436,2922,19632,4030297.732,0,0,0,25
1891,991,6,4.325,1.447,1.447,3072,4096,4,5.772,40,0.5,False,0.024,4030297.732,19632,1833,17799,0.013,2.56e-06,2.39e-08,0.013,1.99e-05,4.09e-05,3.66e-08,6.08e-05,19971,20457,2436,2922,19632,4030297.732,0,0,0,26
1892,992,3,4.041,-1.254,-1.254,3072,4096,8,2.7870000000000004,40,0.5,False,0.0765,7967063.2592,25270,2377,22893,0.0334,6.72e-06,3.01e-08,0.0335,4.58e-05,9.82e-05,4.38e-08,0.000144,25947,26625,3465,4143,25270,7967063.2592,0,0,0,31
1893,993,4,4.226,-0.449,-0.449,3072,4096,8,3.777,40,0.5,False,0.0577,7967063.2592,25270,2377,22893,0.0251,5.04e-06,3.01e-08,0.0251,3.43e-05,7.36e-05,4.38e-08,0.000108,25947,26625,3465,4143,25270,7967063.2592,0,0,0,32
1894,994,5,4.416,0.351,0.351,3072,4096,8,4.767,40,0.5,False,0.0463,7967063.2592,25270,2377,22893,0.0201,4.03e-06,3.01e-08,0.0201,2.75e-05,5.89e-05,4.38e-08,8.64e-05,25947,26625,3465,4143,25270,7967063.2592,0,0,0,30
1895,995,6,4.606,1.151,1.151,3072,4096,8,5.757,40,0.5,False,0.0388,7967063.2592,25270,2377,22893,0.0167,3.36e-06,3.01e-08,0.0167,2.29e-05,4.91e-05,4.38e-08,7.2e-05,25947,26625,3465,4143,25270,7967063.2592,0,0,0,32
1896,996,3,5.795,-3.1,-3.1,3072,4096,16,2.695,40,0.5,False,0.133,15839046.5792,36518,3348,33170,0.0469,9.11e-06,4.08e-08,0.0469,5.86e-05,0.000131,5.94e-08,0.00019,37871,38933,5398,6460,36518,15839046.5792,0,0,0,44
1897,997,4,5.795,-2.1,-2.1,3072,4096,16,3.695,40,0.5,False,0.1,15839046.5792,36518,3348,33170,0.0352,6.83e-06,4.08e-08,0.0352,4.39e-05,9.86e-05,5.94e-08,0.000143,37871,38933,5398,6460,36518,15839046.5792,0,0,0,45
1898,998,5,5.795,-1.1,-1.1,3072,4096,16,4.695,40,0.5,False,0.0806,15839046.5792,36518,3348,33170,0.0281,5.46e-06,4.08e-08,0.0281,3.51e-05,7.88e-05,5.94e-08,0.000114,37871,38933,5398,6460,36518,15839046.5792,0,0,0,44
1899,999,6,5.795,-0.1,-0.1,3072,4096,16,5.695,40,0.5,False,0.0675,15839046.5792,36518,3348,33170,0.0234,4.55e-06,4.08e-08,0.0235,2.93e-05,6.57e-05,5.94e-08,9.5e-05,37871,38933,5398,6460,36518,15839046.5792,0,0,0,45
19,1000,6,4.12,1.663,1.663,256,128,4,5.783,40,0.5,False,0.0139,384624.6064,18556,1857,16699,0.0131,2.5e-06,2.43e-08,0.0131,1.82e-05,3.63e-05,3.47e-08,5.45e-05,18554,19040,2090,2576,18556,384624.6064,0,0,0,23
190,1001,5,3.827,0.972,0.972,128,256,32,4.7989999999999995,40,0.5,False,0.051,2429878.7136,53023,5271,47752,0.0441,8.52e-06,6.21e-08,0.0441,4.44e-05,9.06e-05,8.24e-08,0.000135,53000,54830,6398,8228,53023,2429878.7136,0,0,0,60
1900,1002,3,9.649,-7.157,-7.157,3072,4096,32,2.491999999999999,40,0.5,False,0.246,31572834.7072,56742,5293,51449,0.0738,1.47e-05,6.24e-08,0.0738,8.03e-05,0.00019,8.72e-08,0.00027,59447,61277,9264,11094,56742,31572834.7072,0,0,0,73
1901,1003,4,9.649,-6.157,-6.157,3072,4096,32,3.491999999999999,40,0.5,False,0.185,31572834.7072,56742,5293,51449,0.0553,1.1e-05,6.24e-08,0.0554,6.02e-05,0.000143,8.72e-08,0.000203,59447,61277,9264,11094,56742,31572834.7072,0,0,0,73
1902,1004,5,9.649,-5.157,-5.157,3072,4096,32,4.491999999999999,40,0.5,False,0.149,31572834.7072,56742,5293,51449,0.0443,8.8e-06,6.24e-08,0.0443,4.82e-05,0.000114,8.72e-08,0.000162,59447,61277,9264,11094,56742,31572834.7072,0,0,0,74
1903,1005,6,9.649,-4.157,-4.157,3072,4096,32,5.491999999999999,40,0.5,False,0.125,31572834.7072,56742,5293,51449,0.0369,7.33e-06,6.24e-08,0.0369,4.01e-05,9.51e-05,8.72e-08,0.000135,59447,61277,9264,11094,56742,31572834.7072,0,0,0,73
1904,1006,3,3.977,-1.186,-1.186,3584,4096,4,2.791,40,0.5,False,0.049,4310007.146,19784,1833,17951,0.0259,5.2e-06,2.39e-08,0.0259,4.06e-05,8.29e-05,3.75e-08,0.000124,20154,20640,2473,2959,19784,4310007.146,0,0,0,26
1905,1007,4,3.977,-0.186,-0.186,3584,4096,4,3.791,40,0.5,False,0.0369,4310007.146,19784,1833,17951,0.0194,3.9e-06,2.39e-08,0.0194,3.04e-05,6.22e-05,3.75e-08,9.26e-05,20154,20640,2473,2959,19784,4310007.146,0,0,0,25
1906,1008,5,3.977,0.814,0.814,3584,4096,4,4.7909999999999995,40,0.5,False,0.0296,4310007.146,19784,1833,17951,0.0155,3.12e-06,2.39e-08,0.0155,2.43e-05,4.98e-05,3.75e-08,7.41e-05,20154,20640,2473,2959,19784,4310007.146,0,0,0,25
1907,1009,6,3.977,1.814,1.814,3584,4096,4,5.791,40,0.5,False,0.0248,4310007.146,19784,1833,17951,0.013,2.6e-06,2.39e-08,0.013,2.03e-05,4.15e-05,3.75e-08,6.18e-05,20154,20640,2473,2959,19784,4310007.146,0,0,0,25
1908,1010,3,4.077,-1.291,-1.291,3584,4096,8,2.786,40,0.5,False,0.0796,8526375.7352,25806,2377,23429,0.0334,6.72e-06,3.01e-08,0.0335,4.66e-05,0.0001,4.48e-08,0.000147,26545,27223,3531,4209,25806,8526375.7352,0,0,0,31
1909,1011,4,4.077,-0.291,-0.291,3584,4096,8,3.786,40,0.5,False,0.06,8526375.7352,25806,2377,23429,0.0251,5.04e-06,3.01e-08,0.0251,3.49e-05,7.5e-05,4.48e-08,0.00011,26545,27223,3531,4209,25806,8526375.7352,0,0,0,31
191,1012,6,3.827,1.972,1.972,128,256,32,5.7989999999999995,40,0.5,False,0.0425,2429878.7136,53023,5271,47752,0.0367,7.1e-06,6.21e-08,0.0368,3.7e-05,7.55e-05,8.24e-08,0.000113,53000,54830,6398,8228,53023,2429878.7136,0,0,0,61
1910,1013,5,4.077,0.709,0.709,3584,4096,8,4.786,40,0.5,False,0.0482,8526375.7352,25806,2377,23429,0.0201,4.03e-06,3.01e-08,0.0201,2.8e-05,6e-05,4.48e-08,8.8e-05,26545,27223,3531,4209,25806,8526375.7352,0,0,0,32
1911,1014,6,4.142,1.64,1.64,3584,4096,8,5.782,40,0.5,False,0.0404,8526375.7352,25806,2377,23429,0.0167,3.36e-06,3.01e-08,0.0167,2.33e-05,5e-05,4.48e-08,7.34e-05,26545,27223,3531,4209,25806,8526375.7352,0,0,0,33
1912,1015,3,5.211,-2.485,-2.485,3584,4096,16,2.7260000000000004,40,0.5,False,0.139,16954616.1008,36724,3348,33376,0.0469,9.19e-06,4.08e-08,0.0469,5.88e-05,0.000133,5.99e-08,0.000192,38201,39263,5528,6590,36724,16954616.1008,0,0,0,46
1913,1016,4,5.212,-1.486,-1.486,3584,4096,16,3.726,40,0.5,False,0.105,16954616.1008,36724,3348,33376,0.0352,6.89e-06,4.08e-08,0.0352,4.41e-05,9.99e-05,5.99e-08,0.000144,38201,39263,5528,6590,36724,16954616.1008,0,0,0,47
1914,1017,5,5.402,-0.686,-0.686,3584,4096,16,4.716,40,0.5,False,0.0844,16954616.1008,36724,3348,33376,0.0281,5.51e-06,4.08e-08,0.0281,3.53e-05,7.99e-05,5.99e-08,0.000115,38201,39263,5528,6590,36724,16954616.1008,0,0,0,44
1915,1018,6,5.592,0.114,0.114,3584,4096,16,5.7059999999999995,40,0.5,False,0.0707,16954616.1008,36724,3348,33376,0.0234,4.59e-06,4.08e-08,0.0235,2.94e-05,6.66e-05,5.99e-08,9.61e-05,38201,39263,5528,6590,36724,16954616.1008,0,0,0,45
192,1023,3,4.074,-1.289,-1.289,256,256,4,2.785,40,0.5,False,0.0284,472503.296,18620,1868,16752,0.0264,5.29e-06,2.44e-08,0.0264,3.72e-05,7.34e-05,3.48e-08,0.000111,18649,19135,2140,2626,18620,472503.296,0,0,0,23
193,1034,4,4.074,-0.289,-0.289,256,256,4,3.7849999999999997,40,0.5,False,0.0213,472503.296,18620,1868,16752,0.0198,3.97e-06,2.44e-08,0.0198,2.79e-05,5.5e-05,3.48e-08,8.3e-05,18649,19135,2140,2626,18620,472503.296,0,0,0,24
194,1042,5,4.074,0.711,0.711,256,256,4,4.785,40,0.5,False,0.017,472503.296,18620,1868,16752,0.0158,3.18e-06,2.44e-08,0.0158,2.23e-05,4.4e-05,3.48e-08,6.64e-05,18649,19135,2140,2626,18620,472503.296,0,0,0,24
195,1043,6,4.074,1.711,1.711,256,256,4,5.785,40,0.5,False,0.0142,472503.296,18620,1868,16752,0.0132,2.65e-06,2.44e-08,0.0132,1.86e-05,3.67e-05,3.48e-08,5.53e-05,18649,19135,2140,2626,18620,472503.296,0,0,0,23
196,1044,3,4.024,-1.236,-1.236,256,256,8,2.7880000000000003,40,0.5,False,0.0383,859178.0256,24922,2447,22475,0.0344,6.69e-06,3.11e-08,0.0344,4.55e-05,9.12e-05,4.28e-08,0.000137,24979,25657,2879,3557,24922,859178.0256,0,0,0,28
197,1045,4,4.024,-0.236,-0.236,256,256,8,3.7880000000000003,40,0.5,False,0.0287,859178.0256,24922,2447,22475,0.0258,5.02e-06,3.11e-08,0.0258,3.41e-05,6.84e-05,4.28e-08,0.000103,24979,25657,2879,3557,24922,859178.0256,0,0,0,29
198,1046,5,4.024,0.764,0.764,256,256,8,4.788,40,0.5,False,0.023,859178.0256,24922,2447,22475,0.0206,4.01e-06,3.11e-08,0.0206,2.73e-05,5.47e-05,4.28e-08,8.21e-05,24979,25657,2879,3557,24922,859178.0256,0,0,0,29
199,1047,6,4.024,1.764,1.764,256,256,8,5.788,40,0.5,False,0.0192,859178.0256,24922,2447,22475,0.0172,3.35e-06,3.11e-08,0.0172,2.28e-05,4.56e-05,4.28e-08,6.84e-05,24979,25657,2879,3557,24922,859178.0256,0,0,0,29
2,1048,5,4.31,0.463,0.463,128,128,4,4.773,40,0.5,False,0.0164,296340.528,18286,1855,16431,0.0157,2.98e-06,2.43e-08,0.0157,2.15e-05,4.24e-05,3.39e-08,6.39e-05,18253,18739,2054,2540,18286,296340.528,0,0,0,25
20,1049,3,3.76,-0.958,-0.958,256,128,8,2.8019999999999996,40,0.5,False,0.0372,681585.136,23889,2438,21451,0.0343,6.46e-06,3.1e-08,0.0343,4.36e-05,8.7e-05,4.17e-08,0.000131,23884,24562,2807,3485,23889,681585.136,0,0,0,30
200,1050,3,3.839,-1.041,-1.041,256,256,16,2.798,40,0.5,False,0.0541,1612976.2336,34390,3324,31066,0.0466,8.67e-06,4.05e-08,0.0466,5.52e-05,0.000113,5.62e-08,0.000168,34503,35565,4068,5130,34390,1612976.2336,0,0,0,38
201,1051,4,3.839,-0.041,-0.041,256,256,16,3.798,40,0.5,False,0.0406,1612976.2336,34390,3324,31066,0.0349,6.5e-06,4.05e-08,0.0349,4.14e-05,8.46e-05,5.62e-08,0.000126,34503,35565,4068,5130,34390,1612976.2336,0,0,0,39
202,1052,5,3.839,0.959,0.959,256,256,16,4.798,40,0.5,False,0.0326,1612976.2336,34390,3324,31066,0.0279,5.2e-06,4.05e-08,0.0279,3.31e-05,6.77e-05,5.62e-08,0.000101,34503,35565,4068,5130,34390,1612976.2336,0,0,0,38
203,1053,6,3.839,1.959,1.959,256,256,16,5.798,40,0.5,False,0.0272,1612976.2336,34390,3324,31066,0.0233,4.34e-06,4.05e-08,0.0233,2.76e-05,5.64e-05,5.62e-08,8.41e-05,34503,35565,4068,5130,34390,1612976.2336,0,0,0,39
204,1054,3,3.83,-1.032,-1.032,256,256,32,2.798,40,0.5,False,0.0886,3124589.0016,53332,5271,48061,0.0735,1.44e-05,6.21e-08,0.0735,7.46e-05,0.000155,8.16e-08,0.00023,53557,55387,6656,8486,53332,3124589.0016,0,0,0,59
205,1055,4,4.001,-0.211,-0.211,256,256,32,3.7900000000000005,40,0.5,False,0.0665,3124589.0016,53332,5271,48061,0.0551,1.08e-05,6.21e-08,0.0551,5.59e-05,0.000116,8.16e-08,0.000172,53557,55387,6656,8486,53332,3124589.0016,0,0,0,60
206,1056,5,4.191,0.589,0.589,256,256,32,4.779999999999999,40,0.5,False,0.0533,3124589.0016,53332,5271,48061,0.0441,8.61e-06,6.21e-08,0.0441,4.48e-05,9.3e-05,8.16e-08,0.000138,53557,55387,6656,8486,53332,3124589.0016,0,0,0,60
207,1057,6,4.381,1.389,1.389,256,256,32,5.7700000000000005,40,0.5,False,0.0444,3124589.0016,53332,5271,48061,0.0367,7.18e-06,6.21e-08,0.0368,3.73e-05,7.75e-05,8.16e-08,0.000115,53557,55387,6656,8486,53332,3124589.0016,0,0,0,59
208,1058,3,4.074,-1.288,-1.288,512,256,4,2.7859999999999996,40,0.5,False,0.029,578354.6524,18607,1870,16737,0.0264,5.33e-06,2.45e-08,0.0264,3.75e-05,7.44e-05,3.51e-08,0.000112,18605,19091,2111,2597,18607,578354.6524,0,0,0,23
209,1059,4,4.074,-0.288,-0.288,512,256,4,3.786,40,0.5,False,0.0218,578354.6524,18607,1870,16737,0.0198,4e-06,2.45e-08,0.0198,2.81e-05,5.58e-05,3.51e-08,8.39e-05,18605,19091,2111,2597,18607,578354.6524,0,0,0,22
21,1060,4,3.76,0.042,0.042,256,128,8,3.8019999999999996,40,0.5,False,0.0279,681585.136,23889,2438,21451,0.0257,4.84e-06,3.1e-08,0.0257,3.27e-05,6.53e-05,4.17e-08,9.8e-05,23884,24562,2807,3485,23889,681585.136,0,0,0,28
210,1061,5,4.074,0.712,0.712,512,256,4,4.786,40,0.5,False,0.0174,578354.6524,18607,1870,16737,0.0158,3.2e-06,2.45e-08,0.0159,2.25e-05,4.46e-05,3.51e-08,6.72e-05,18605,19091,2111,2597,18607,578354.6524,0,0,0,23
211,1062,6,4.074,1.712,1.712,512,256,4,5.786,40,0.5,False,0.0145,578354.6524,18607,1870,16737,0.0132,2.66e-06,2.45e-08,0.0132,1.88e-05,3.72e-05,3.51e-08,5.6e-05,18605,19091,2111,2597,18607,578354.6524,0,0,0,23
212,1063,3,4.101,-1.317,-1.317,512,256,8,2.784,40,0.5,False,0.0395,1067940.4184,24528,2449,22079,0.0344,6.74e-06,3.11e-08,0.0344,4.52e-05,8.93e-05,4.29e-08,0.000135,24523,25201,2818,3496,24528,1067940.4184,0,0,0,27
213,1064,4,4.101,-0.317,-0.317,512,256,8,3.784,40,0.5,False,0.0297,1067940.4184,24528,2449,22079,0.0258,5.05e-06,3.11e-08,0.0258,3.39e-05,6.7e-05,4.29e-08,0.000101,24523,25201,2818,3496,24528,1067940.4184,0,0,0,27
214,1065,5,4.101,0.683,0.683,512,256,8,4.784,40,0.5,False,0.0237,1067940.4184,24528,2449,22079,0.0207,4.04e-06,3.11e-08,0.0207,2.71e-05,5.36e-05,4.29e-08,8.08e-05,24523,25201,2818,3496,24528,1067940.4184,0,0,0,29
215,1066,6,4.101,1.683,1.683,512,256,8,5.784,40,0.5,False,0.0198,1067940.4184,24528,2449,22079,0.0172,3.37e-06,3.11e-08,0.0172,2.26e-05,4.47e-05,4.29e-08,6.73e-05,24523,25201,2818,3496,24528,1067940.4184,0,0,0,31
216,1067,3,3.908,-1.114,-1.114,512,256,16,2.7939999999999996,40,0.5,False,0.0566,2032291.4864,34115,3326,30789,0.0466,8.66e-06,4.05e-08,0.0466,5.45e-05,0.00011,5.58e-08,0.000165,34104,35166,3943,5005,34115,2032291.4864,0,0,0,39
217,1068,4,3.908,-0.114,-0.114,512,256,16,3.794,40,0.5,False,0.0425,2032291.4864,34115,3326,30789,0.0349,6.49e-06,4.05e-08,0.0349,4.08e-05,8.25e-05,5.58e-08,0.000123,34104,35166,3943,5005,34115,2032291.4864,0,0,0,38
218,1069,5,3.908,0.886,0.886,512,256,16,4.794,40,0.5,False,0.0341,2032291.4864,34115,3326,30789,0.028,5.19e-06,4.05e-08,0.028,3.27e-05,6.6e-05,5.58e-08,9.88e-05,34104,35166,3943,5005,34115,2032291.4864,0,0,0,38
219,1070,6,3.908,1.886,1.886,512,256,16,5.794,40,0.5,False,0.0284,2032291.4864,34115,3326,30789,0.0233,4.33e-06,4.05e-08,0.0233,2.72e-05,5.5e-05,5.58e-08,8.23e-05,34104,35166,3943,5005,34115,2032291.4864,0,0,0,39
22,1071,5,3.76,1.042,1.042,256,128,8,4.802,40,0.5,False,0.0223,681585.136,23889,2438,21451,0.0206,3.87e-06,3.1e-08,0.0206,2.62e-05,5.22e-05,4.17e-08,7.84e-05,23884,24562,2807,3485,23889,681585.136,0,0,0,28
220,1072,3,3.859,-1.062,-1.062,512,256,32,2.7969999999999997,40,0.5,False,0.0934,3965188.896,53016,5273,47743,0.0735,1.41e-05,6.21e-08,0.0735,7.48e-05,0.000152,8.18e-08,0.000227,52993,54823,6403,8233,53016,3965188.896,0,0,0,59
221,1073,4,3.859,-0.062,-0.062,512,256,32,3.797,40,0.5,False,0.0702,3965188.896,53016,5273,47743,0.0551,1.06e-05,6.21e-08,0.0552,5.61e-05,0.000114,8.18e-08,0.000171,52993,54823,6403,8233,53016,3965188.896,0,0,0,60
222,1074,5,3.859,0.938,0.938,512,256,32,4.797,40,0.5,False,0.0562,3965188.896,53016,5273,47743,0.0441,8.46e-06,6.21e-08,0.0441,4.49e-05,9.15e-05,8.18e-08,0.000136,52993,54823,6403,8233,53016,3965188.896,0,0,0,60
223,1075,6,3.859,1.938,1.938,512,256,32,5.797,40,0.5,False,0.047,3965188.896,53016,5273,47743,0.0368,7.05e-06,6.21e-08,0.0368,3.74e-05,7.62e-05,8.18e-08,0.000114,52993,54823,6403,8233,53016,3965188.896,0,0,0,60
224,1076,3,4.062,-1.276,-1.276,768,256,4,2.7860000000000005,40,0.5,False,0.029,577861.6796,18660,1872,16788,0.0264,5.88e-06,2.45e-08,0.0264,3.91e-05,7.52e-05,3.59e-08,0.000114,18658,19144,2113,2599,18660,577861.6796,0,0,0,23
225,1077,4,4.062,-0.276,-0.276,768,256,4,3.7860000000000005,40,0.5,False,0.0218,577861.6796,18660,1872,16788,0.0198,4.41e-06,2.45e-08,0.0198,2.94e-05,5.64e-05,3.59e-08,8.58e-05,18658,19144,2113,2599,18660,577861.6796,0,0,0,23
